9,0
1,-3
9,8
3,-4
9,17
1,8
3,7
1,0
6,6
1,6
3,-4
5,6
1,2
4,0
5,0
1,-4
5,7
1,-2
1,-4
4,0
5,3
5,13
3,-9
5,-9
5,2
3,6
3,0
7,17
1,7
1,6
5,13
3,0
0,6
5,13
2,-3
1,3
5,6
1,9
3,3
9,-3
8,0
9,0
3,13
5,13
0,16
5,9
5,2
1,-3
2,6
9,9
6,8
2,9
5,-3
3,2
1,9
5,9
2,6
3,-4
2,-4
5,-5
8,-6
1,5
5,-4
1,3
1,10
